Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.89     0.00        9     0.00     0.00  LAMMPS_NS::Modify::get_compute_by_id(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
  0.00      0.89     0.00        9     0.00     0.00  std::vector<LAMMPS_NS::multitype, std::allocator<LAMMPS_NS::multitype> >::_M_default_append(unsigned long)
  0.00      0.89     0.00        8     0.00     0.00  LAMMPS_NS::Integrate* integrate_creator<LAMMPS_NS::Respa>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        8     0.00     0.00  LAMMPS_NS::utils::is_integer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        8     0.00     0.00  LAMMPS_NS::Lattice::box2lattice(double&, double&, double&)
  0.00      0.89     0.00        8     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, double>, true>*, unsigned long)
  0.00      0.89     0.00        8     0.00     0.00  void std::vector<LAMMPS_NS::Atom::PerAtom, std::allocator<LAMMPS_NS::Atom::PerAtom> >::_M_realloc_insert<LAMMPS_NS::Atom::PerAtom const&>(__gnu_cxx::__normal_iterator<LAMMPS_NS::Atom::PerAtom*, std::vector<LAMMPS_NS::Atom::PerAtom, std::allocator<LAMMPS_NS::Atom::PerAtom> > >, LAMMPS_NS::Atom::PerAtom const&)
  0.00      0.89     0.00        8     0.00     0.00  std::vector<void*, std::allocator<void*> >::_M_default_append(unsigned long)
  0.00      0.89     0.00        8     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::AtomVec* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        7     0.00     0.00  LAMMPS_NS::Force::pair_match(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int)
  0.00      0.89     0.00        7     0.00     0.00  LAMMPS_NS::utils::inumeric(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        7     0.00     0.00  LAMMPS_NS::Domain::set_local_box()
  0.00      0.89     0.00        7     0.00     0.00  LAMMPS_NS::NeighList::grow(int, int)
  0.00      0.89     0.00        7     0.00     0.00  LAMMPS_NS::ValueTokenizer::has_next() const
  0.00      0.89     0.00        7     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Min* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::NBinStandard::bin_atoms_setup(int)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::NBinStandard::bin_atoms()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::ValueTokenizer::next_string[abi:cxx11]()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Input::variable_command()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::NPair::build_setup()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::utils::inumeric(char const*, int, char const*, bool, LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::MyPage<int>::reset()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Thermo::add_compute(char const*, int)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Thermo::addfield(char const*, void (LAMMPS_NS::Thermo::*)(), int)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::AtomVec::grow(int)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Compute::addstep(long)
  0.00      0.89     0.00        6     0.00    25.00  LAMMPS_NS::Neighbor::build(int)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Variable::set(int, char**)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Variable::retrieve(char const*)
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::CommBrick::borders()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::DomainOMP::pbc()
  0.00      0.89     0.00        6     0.00     0.00  LAMMPS_NS::Tokenizer::next[abi:cxx11]()
  0.00      0.89     0.00        6     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        5     0.00     0.00  mpi_timings(char const*, LAMMPS_NS::Timer*, LAMMPS_NS::Timer::ttype, ompi_communicator_t*, int, int, int, double, _IO_FILE*, _IO_FILE*)
  0.00      0.89     0.00        5     0.00     0.00  fmt::v10_lmp::detail::format_decimal_result<char*> fmt::v10_lmp::detail::format_decimal<char, unsigned long>(char*, unsigned long, int)
  0.00      0.89     0.00        5     0.00     0.00  LAMMPS_NS::Group::get_bitmask_by_id(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        5     0.00     0.00  LAMMPS_NS::utils::split_words(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        5     0.00     0.00  long __gnu_cxx::__stoa<long, long, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Dump* dump_creator<LAMMPS_NS::DumpAtom>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Atom::deallocate_topology()
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::utils::expand_type(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Modify::add_compute(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Modify::add_compute(int, char**, int)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Modify::delete_compute(int)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Update::memory_usage()
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Compute::Compute(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Compute::~Compute()
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Lattice::add_basis(double, double, double)
  0.00      0.89     0.00        4     0.00     0.00  LAMMPS_NS::Neighbor::check_distance()
  0.00      0.89     0.00        4     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_default_append(unsigned long)
  0.00      0.89     0.00        4     0.00     0.00  std::vector<int*, std::allocator<int*> >::_M_default_append(unsigned long)
  0.00      0.89     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__do_uninit_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.89     0.00        3     0.00     0.00  fmt::v10_lmp::appender fmt::v10_lmp::detail::copy_str_noinline<char, char*, fmt::v10_lmp::appender>(char*, char*, fmt::v10_lmp::appender)
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::ComputeTemp::compute_scalar()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Atom::set_atomflag_defaults()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Pair::init_style()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Group::count(int)
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Input::reallocate(char*&, int&, int)
  0.00      0.89     0.00        3     0.00     0.00  void LAMMPS_NS::utils::bounds<int>(char const*, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, long, long, int&, int&, LAMMPS_NS::Error*, int)
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Finish::stats(int, double*, double*, double*, double*, int, int*)
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Modify::get_compute_list()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Region::init()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Thermo::lock_cache()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Thermo::unlock_cache()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Thermo::compute_pyy_triclinic_general()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Compute::init_flags()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Compute::memory_usage()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::RegBlock::init()
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Variable::copy(int, char**, char**)
  0.00      0.89     0.00        3     0.00     0.00  LAMMPS_NS::Variable::evaluate(char*, LAMMPS_NS::Variable::Tree**, int)
  0.00      0.89     0.00        3     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash(unsigned long, unsigned long const&)
  0.00      0.89     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Bond* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Angle* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dihedral* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dihedral* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dihedral* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Dihedral* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Improper* (*)(LAMMPS_NS::LAMMPS*)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        3     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, LAMMPS_NS::Integrate* (*)(LAMMPS_NS::LAMMPS*, int, char**)> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.89     0.00        3     0.00     0.00  fmt::v10_lmp::detail::format_float<double>(double, int, fmt::v10_lmp::detail::float_specs, fmt::v10_lmp::detail::buffer<char>&)::{lambda(unsigned int, char*)#1}::operator()(unsigned int, char*) const
  0.00      0.89     0.00        2     0.00     0.00  LAMMPS_NS::AtomVec* avec_creator<LAMMPS_NS::AtomVecAtomic>(LAMMPS_NS::LAMMPS*)
  0.00      0.89     0.00        2     0.00     0.00  LAMMPS_NS::Compute* style_creator<LAMMPS_NS::Compute, LAMMPS_NS::ComputeTemp>(LAMMPS_NS::LAMMPS*, int, char**)
  0.00      0.89     0.00        2     0.00     0.00  LAMMPS_NS::Min* minimize_creator<LAMMPS_NS::MinCG>(LAMMPS_NS::LAMMPS*)
